"id";"name";"link";"visited"
187;"Indira Gandhi Stadium";"http://www.justdial.com/Delhi/Indira-Gandhi-Stadium-<near>-Near-Ito-Bridge-Ito/011PXX11-XX11-001122648755-H7B8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
188;"Vasant Vihar Club";"http://www.justdial.com/Delhi/Vasant-Vihar-Club-<near>-Near-Modern-School-Vasant-Vihar/011P80059_BZDET?xid=RGVsaGkgR3ltcw==";"1"
189;"Ozone Spa Pvt Ltd";"http://www.justdial.com/Delhi/Ozone-Spa-Pvt-Ltd-<near>-Near-HDFC-Bank-Defence-Colony/011PK001925_BZDET?xid=RGVsaGkgR3ltcw==";"1"
190;"New Friends Club";"http://www.justdial.com/Delhi/New-Friends-Club-<near>-Near-Okhla-Telephone-Exchange-New-Friends-Colony/011P71515_BZDET?xid=RGVsaGkgR3ltcw==";"1"
191;"Pitam Pura Club";"http://www.justdial.com/Delhi/Pitam-Pura-Club-<near>-Pitampura/011PXX11-XX11-000500997519-X4L7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
194;"Huda Gymkhana Club";"http://www.justdial.com/Delhi/Huda-Gymkhana-Club-<near>-Opposite-Signature-Tower-South-City-1-Gurgaon-Sector-29/011PX124-X124-120325214808-P5W3_BZDET?xid=RGVsaGkgR3ltcw==";"1"
197;"DDA Sports Complex";"http://www.justdial.com/Delhi/DDA-Sports-Complex-<near>-Paschim-Vihar/011P70361_BZDET?xid=RGVsaGkgR3ltcw==";"1"
198;"Gulmohar Sports Cum Community ...";"http://www.justdial.com/Delhi/Gulmohar-Sports-Cum-Community-Centre-<near>-Opposite-Kamla-Nehru-College-Gulmohar-Park-Gautam-Nagar/011P66545_BZDET?xid=RGVsaGkgR3ltcw==";"1"
199;"The Gym Health Planet";"http://www.justdial.com/Delhi/The-Gym-Health-Planet-<near>-Above-Gitanjali-Jewels-Opposite-Metro-Pillar-No-361-Pitampura/011PXX11-XX11-100216113045-K9V5_BZDET?xid=RGVsaGkgR3ltcw==";"1"
202;"Mind & Soul Fitness";"http://www.justdial.com/Delhi/Mind-Soul-Fitness-<near>-Ashok-Vihar-II-Ashok-Vihar/011PXX11-XX11-100624143148-D7K9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
203;"Olympia Gymnasium";"http://www.justdial.com/Delhi/Olympia-Gymnasium-<near>-Part-2-Donbosco-School-Greater-Kailash/011P679874_BZDET?xid=RGVsaGkgR3ltcw==";"1"
204;"Health Wave Gym & Swim";"http://www.justdial.com/Delhi/Health-Wave-Gym-Swim-<near>-Central-School-Opposite-B2-Blk-Keshav-Puram/011PXX11-XX11-100206113622-D6P8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
206;"Fluid The Fitness Religion";"http://www.justdial.com/Delhi/Fluid-The-Fitness-Religion-<near>-Opposite-LSR-College-Zamrudpur-Greater-Kailash-I/011PXX11-XX11-130301125818-Q1Y4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
208;"Body Mechanics";"http://www.justdial.com/Delhi/Body-Mechanics-<near>-Opposite-Yamuna-Sports-Complex-Gate-No-1-Ram-Vihar/011PXX11-XX11-150106195936-B3N1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
209;"Dlf Golf & Country Club";"http://www.justdial.com/Delhi/Dlf-Golf-Country-Club-<near>-Dlf-City-Phase-V-Gurgaon/011P95194_BZDET?xid=RGVsaGkgR3ltcw==";"1"
210;"Gym Health Planet";"http://www.justdial.com/Delhi/Gym-Health-Planet-<near>-Rajouri-Garden/011PXX11-XX11-100420122422-M9N1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
211;"Bmw Gym & Swimming Pool";"http://www.justdial.com/Delhi/Bmw-Gym-Swimming-Pool-<near>-Central-School-Rohini-Sector-8/011PK042521_BZDET?xid=RGVsaGkgR3ltcw==";"1"
212;"RDX The Fitness Explosion";"http://www.justdial.com/Delhi/RDX-The-Fitness-Explosion-<near>-D-C-Chowk-Sec-9-Rohini-Sector-9/011PXX11-XX11-120604173350-H5H8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
214;"Fluid Fitness";"http://www.justdial.com/Delhi/Fluid-Fitness-<near>-Below-HDFC-ATM-Old-Rajender-Nagar/011P1236053963W6J1A4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
216;"Ozone Health Club";"http://www.justdial.com/Delhi/Ozone-Health-Club-<near>-Near-By-Park-Plaza-Hotel-Gurgaon/011P105681_BZDET?xid=RGVsaGkgR3ltcw==";"1"
217;"Energie Gym Spa And Salon";"http://www.justdial.com/Delhi/Energie-Gym-Spa-And-Salon-<near>-Near-Geeta-Colony-Police-Station-Krishna-Nagar/011PXX11-XX11-130419173618-N9N4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
219;"Sarvapriya Club";"http://www.justdial.com/delhi/Sarvapriya-Club-<near>-Near-IIT-Flyover-Sarvapriya-Vihar/011P5443771_BZDET?xid=RGVsaGkgR3ltcw==";"1"
221;"Club Florence";"http://www.justdial.com/Delhi/Club-Florence-<near>-Block-E-Near-BT-Womens-Hospital-Near-Sushant-Lok-Phase-2-Gurgaon-Sector-56/011P288906_BZDET?xid=RGVsaGkgR3ltcw==";"1"
222;"Country Club India Ltd";"http://www.justdial.com/Delhi/Country-Club-India-Ltd-<near>-Rajouri-Garden/011PXX11-XX11-101120123930-K2R6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
225;"ANATOMY LIFESTYLE FITNESS";"http://www.justdial.com/Delhi/ANATOMY-LIFESTYLE-FITNESS-<near>-Near-Tata-Showroom-Hauz-Khas/011PXX11-XX11-100405172723-K7K4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
226;"Reebok CrossFit Gym";"http://www.justdial.com/Delhi/Reebok-CrossFit-Gym-<near>-Gurgaon-Sector-43/011PXX11-XX11-111223163732-Y2I8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
227;"The blue gym & spa";"http://www.justdial.com/Delhi/The-blue-gym-spa-<near>-Near-federal-bank-Pitampura/011PXX11-XX11-131126141434-I8S8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
229;"Talwalkars Gym";"http://www.justdial.com/Delhi/Talwalkars-Gym-<near>-Near-Anupam-Sweets-Greater-Kailash-II/011PXX11-XX11-120902222358-G7F9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
231;"Poorvi Delhi Khel Parisar";"http://www.justdial.com/Delhi/Poorvi-Delhi-Khel-Parisar-<near>-Opp-Gtb-Hospital-Nr-Green-Field-School-Tahirpur/011P2038997_BZDET?xid=RGVsaGkgR3ltcw==";"1"
232;"Elemention Health & Sport Pvt Ltd";"http://www.justdial.com/Delhi/Elemention-Health-Sport-Pvt-Ltd-<near>-Friends-Colony-West/011P2906930_BZDET?xid=RGVsaGkgR3ltcw==";"1"
233;"Energie Gym Spa & Salon";"http://www.justdial.com/Delhi/Energie-Gym-Spa-Salon-<near>-Near-Axis-Bank-Near-Bata-Showroom-Preet-Vihar/011PXX11-XX11-130319131443-A6K9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
236;"Breathe  Gym";"http://www.justdial.com/Delhi/Breathe-Gym-<near>-Near-McDonald-South-Extension-2/011PXX11-XX11-111109104404-E8L7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
237;"Energie Gym &Spa";"http://www.justdial.com/Delhi/Energie-Gym-Spa-<near>-Opp-Karkardooma-Community-Centre-Hargobind-Enclave-Hargobind-Enclave-Anand-Vihar/011PXX11-XX11-091212104221-L3Z8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
238;"Revital Gym & Spa Express";"http://www.justdial.com/Delhi/Revital-Gym-Spa-Express-<near>-Mansarover-Garden/011PXX11-XX11-121023164830-R5P6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
241;"Energie Gym & Spa";"http://www.justdial.com/Delhi/Energie-Gym-Spa-<near>-Shivaji-Enclave-Near-Shivaji-College-Rajouri-Garden/011PXX11-XX11-091107105725-C8J3_BZDET?xid=RGVsaGkgR3ltcw==";"1"
242;"Gymkhana Club";"http://www.justdial.com/Delhi/Gymkhana-Club-<near>-Faridabad-Sector-21c/011PXX11-XX11-090715132933-C9I2_BZDET?xid=RGVsaGkgR3ltcw==";"1"
243;"Galaxy His & Her Beauty Saloon...";"http://www.justdial.com/Delhi/Galaxy-His-Her-Beauty-Saloon-Health-Club-<near>-Opp-Radisson-Hotel-Bhera-Encl-Paschim-Vihar/011PXX11-XX11-110808154854-T1W8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
244;"Riverside Sports & Recreation ...";"http://www.justdial.com/Delhi/Riverside-Sports-Recreation-Club-<near>-Phase-1-Extension-Opposite-Shekhar-Appt-Mayur-Vihar/011P95822_BZDET?xid=RGVsaGkgR3ltcw==";"1"
245;"Yogamandiram";"http://www.justdial.com/Delhi/Yogamandiram-<near>-Madhu-Vihar-Patparganj/011PXX11-XX11-150402122908-D1R9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
246;"O2 Club";"http://www.justdial.com/Delhi/O2-Club-<near>-noida-city-centre-Noida/011PXX11-XX11-150514190808-F7W3_BZDET?xid=RGVsaGkgR3ltcw==";"1"
248;"Club 26";"http://www.justdial.com/Delhi/Club-26-<near>-Noida-Sector-26/011PXX11-XX11-120926153601-I5M6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
249;"Fluid The Fitness Lounge";"http://www.justdial.com/Delhi/Fluid-The-Fitness-Lounge-<near>-Near-Pentamad-Hospital-Derawal-Nagar/011PG026649_BZDET?xid=RGVsaGkgR3ltcw==";"1"
250;"Fitness Studio Gym";"http://www.justdial.com/Delhi/Fitness-Studio-Gym-<near>-Near-Abn-Amro-Bank-Rajouri-Garden/011PXX11-XX11-091208152720-Q2W8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
251;"Health Village";"http://www.justdial.com/Delhi/Health-Village-<near>-Noida/011PXX11-XX11-110409152258-N1U2_BZDET?xid=RGVsaGkgR3ltcw==";"1"
256;"Ozone Fitness And Spa Health Club";"http://www.justdial.com/Delhi/Ozone-Fitness-And-Spa-Health-Club-<near>-Sec-2-Near-RK-Khanna-Tennis-Stadium-Safdarjung-Enclave/011P114749_BZDET?xid=RGVsaGkgR3ltcw==";"1"
259;"Club 9";"http://www.justdial.com/Delhi/Club-9-<near>-Opp-shanti-mukund-hospital-Hargovind-Enclave/011P107051_BZDET?xid=RGVsaGkgR3ltcw==";"1"
260;"Sykz Gym";"http://www.justdial.com/Delhi/Sykz-Gym-<near>-Central-Park-Maharani-Bagh/011PF023313_BZDET?xid=RGVsaGkgR3ltcw==";"1"
261;"The Art Of Living";"http://www.justdial.com/Delhi/The-Art-Of-Living-<near>-Opp-Police-Station-Sec-39-Noida-Sector-41/011PXX11-XX11-091202135015-V4L6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
263;"booster gym & spa";"http://www.justdial.com/Delhi/booster-gym-spa-<near>-Rajouri-Garden/011PXX11-XX11-120225152818-K6T2_BZDET?xid=RGVsaGkgR3ltcw==";"1"
264;"Mirage Health Club";"http://www.justdial.com/Delhi/Mirage-Health-Club-<near>-Central-Market-Dwarka-Sector-10/011PXX11-XX11-110816151407-Y8Y4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
266;"Sportsfit";"http://www.justdial.com/Delhi/Sportsfit-<near>-Vasant-Kunj-Sector-B/011PXX11-XX11-150621173846-T8D3_BZDET?xid=RGVsaGkgR3ltcw==";"1"
267;"Khazan Singh Gym";"http://www.justdial.com/Delhi/Khazan-Singh-Gym-<near>-Jnu-Campus-Near-Kendriya-Vidyalya-Jnu/011PXX11-XX11-001114884575-B6C4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
269;"Platinum Gym & Spa Unisex";"http://www.justdial.com/Delhi/Platinum-Gym-Spa-Unisex-<near>-Below-Fedreral-Bank-Shalimar-Bagh/011PXX11-XX11-101125122629-C2H7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
270;"Hype The Gym";"http://www.justdial.com/Delhi/Hype-The-Gym-<near>-Gurgaon-Sector-57/011PXX11-XX11-121215181504-X1G9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
271;"Los Angeles Body Station";"http://www.justdial.com/Delhi/Los-Angeles-Body-Station-<near>-D-C-Chowk-Rohini-Sector-9/011PXX11-XX11-150509181115-M6W1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
273;"Health Quest";"http://www.justdial.com/Delhi/Health-Quest-<near>-Near-Kali-Mata-Mandir-Deepali-pitampura/011PXX11-XX11-120317162416-M6D9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
275;"Body Flex";"http://www.justdial.com/Delhi/Body-Flex-<near>-Opp-Hanuman-Murti-East-Punjabi-Bagh/011PK033667_BZDET?xid=RGVsaGkgR3ltcw==";"1"
276;"Kaya Herbals";"http://www.justdial.com/Delhi/Kaya-Herbals-<near>-Opposite-Global-Foyer-Mall-Gurgaon/011PXX11-XX11-150225160001-R3U9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
277;"Crunch";"http://www.justdial.com/Delhi/Crunch-<near>-Hauz-Khas/011PXX11-XX11-140305113518-M2Z2_BZDET?xid=RGVsaGkgR3ltcw==";"1"
278;"Freakerzzz";"http://www.justdial.com/Delhi/Freakerzzz-<near>-Krishna-Nagar/011PXX11-XX11-150403182943-U5G7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
279;"Sports Fit World";"http://www.justdial.com/Delhi/Sports-Fit-World-<near>-Gurgaon/011PXX11-XX11-120811112454-N9T4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
283;"Breathe Gym";"http://www.justdial.com/Delhi/Breathe-Gym-<near>-Opposite-Neeti-Bagh-Masjid-Moth-South-Extension-I/011P1238577117P8J2N1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
284;"Phy World";"http://www.justdial.com/Delhi/Phy-World-<near>-Near-Axis-Bank-Punjabi-Bagh/011PXX11-XX11-100629100351-D3H4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
285;"Absolute Fitness Gym & Spa";"http://www.justdial.com/Delhi/Absolute-Fitness-Gym-Spa-<near>-Above-Barcose-Restaurant-Dwarka-Sector-12/011PXX11-XX11-141111161535-Z4N4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
286;"Blu 1 Fitness";"http://www.justdial.com/Delhi/Blu-1-Fitness-<near>-Next-To-Lotus-Pond-Restaurant-And-Dim-Sum-Bros-Reataurant-Sarai-Jhulena-New-Friends-Colony/011PXX11-XX11-110805131531-T8R7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
288;"Blue Gym";"http://www.justdial.com/Delhi/Blue-Gym-<near>-Ghaziabad/011PXX11-XX11-121219111501-K7Y7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
289;"Figure & Fitness Health Club";"http://www.justdial.com/Delhi/Figure-Fitness-Health-Club-<near>-PH-2-Ashok-Vihar/011PF013814_BZDET?xid=RGVsaGkgR3ltcw==";"1"
291;"Origen Fitness Center";"http://www.justdial.com/Delhi/Origen-Fitness-Center-<near>-Dlf-City-Phase-II-Gurgaon/011PXX11-XX11-100123162538-H9Z4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
292;"Evolve Truth In Fitness";"http://www.justdial.com/Delhi/Evolve-Truth-In-Fitness-<near>-Kamal-Cinema-Safdarjung-Enclave/011PXX11-XX11-140918191527-G1V6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
293;"Revital Mantra";"http://www.justdial.com/Delhi/Revital-Mantra-<near>-Infront-Of-Vatika-Restaurant-Noida-Sector-18/011PXX11-XX11-130114152449-Y8L1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
295;"Dronacharya The gym";"http://www.justdial.com/Delhi/Dronacharya-The-gym-<near>-Near-kanchan-studio-Geeta-Colony/011PXX11-XX11-150725170653-L9N4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
296;"Unique Gym";"http://www.justdial.com/Delhi/Unique-Gym-<near>-Darya-Ganj/011PXX11-XX11-150917143032-P7W2_BZDET?xid=RGVsaGkgR3ltcw==";"1"
298;"Fit Stop Gym";"http://www.justdial.com/Delhi/Fit-Stop-Gym-<near>-Faridabad-Sector-15/011PXX11-XX11-121211175204-U5Q2_BZDET?xid=RGVsaGkgR3ltcw==";"1"
301;"Blue Gym & Spa";"http://www.justdial.com/Delhi/Blue-Gym-Spa-<near>-Pocket-8-Above-ICICI-Bank-Rohini-Sector-15/011PXX11-XX11-120926133050-J7M6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
302;"Fluid Active Fitness";"http://www.justdial.com/Delhi/Fluid-Active-Fitness-<near>-Parmanand-Colony-Mini-Market-Dr-Mukherjee-Nagar/011PXX11-XX11-110313162735-I7J2_BZDET?xid=RGVsaGkgR3ltcw==";"1"
303;"Kross Fit Health Centre";"http://www.justdial.com/Delhi/Kross-Fit-Health-Centre-<near>-Pitampura/011PXX11-XX11-121109185257-G1H6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
305;"Tuscany Spa";"http://www.justdial.com/Delhi/Tuscany-Spa-<near>-Near-Pvr-Cinema-Naraina/011PXX11-XX11-130205165359-J9U1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
306;"DRONACHYRAYA GYM";"http://www.justdial.com/Delhi/DRONACHYRAYA-GYM-<near>-Near-NDPL-office-Kingsway-Camp/011PXX11-XX11-090604173620-U3D8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
307;"Fitness First";"http://www.justdial.com/Delhi/Fitness-First-<near>-Karol-Bagh/011PXX11-XX11-090905151539-R4Y9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
308;"Life Long Health Care & Cure";"http://www.justdial.com/Delhi/Life-Long-Health-Care-Cure-<near>-HDFC-Bank-Builiding-Model-Town-1/011PK015684_BZDET?xid=RGVsaGkgR3ltcw==";"1"
310;"Sycorian Health Club & Spa";"http://www.justdial.com/Delhi/Sycorian-Health-Club-Spa-<near>-Safdarjung-Enclave/011PXX11-XX11-100517180210-T3K1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
311;"Phyaction Physiotherapy & Fitn...";"http://www.justdial.com/Delhi/Phyaction-Physiotherapy-Fitness-Centre-<near>-Near-Pillar-No-410-Opposite-Rajouri-Garden-Rajouri-Garden/011PNE02678_BZDET?xid=RGVsaGkgR3ltcw==";"1"
312;"Fuel Evolutions";"http://www.justdial.com/Delhi/Fuel-Evolutions-<near>-Near-Anupam-Garden-Sainik-Farm-Sainik-Farms/011PXX11-XX11-130118135430-F6G8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
314;"Big Gun Gym";"http://www.justdial.com/Delhi/Big-Gun-Gym-<near>-Malviya-Nagar/011PXX11-XX11-100706113345-V8W8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
315;"Passion The Fitness Studio";"http://www.justdial.com/Delhi/Passion-The-Fitness-Studio-<near>-Near-Durga-Mandir-Kailash-Colony-Market-Kailash-Colony/011PXX11-XX11-140913124921-U4Q9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
316;"Kropp Sports Gym";"http://www.justdial.com/Delhi/Kropp-Sports-Gym-<near>-Near-Amritsari-Kulcha-Paschim-Vihar/011PXX11-XX11-140913114332-N3F2_BZDET?xid=RGVsaGkgR3ltcw==";"1"
317;"Fitness Junkie";"http://www.justdial.com/Delhi/Fitness-Junkie-<near>-Opposite-Yammuna-Sports-Complex-Gate-Number-1-Anand-Vihar/011PXX11-XX11-120703123219-Q6L4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
318;"FX Fitness Club";"http://www.justdial.com/Delhi/FX-Fitness-Club-<near>-Ashok-Vihar-II-Ashok-Vihar/011PXX11-XX11-101218134123-X7A4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
319;"Lee salon and spa";"http://www.justdial.com/Delhi/Lee-salon-and-spa-<near>-Awaj-tower-Vasundhara-Sector-12/011PXX11-XX11-150420183934-F4Q6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
320;"Nucleus Health HUB";"http://www.justdial.com/Delhi/Nucleus-Health-HUB-<near>-Paschim-Vihar/011PXX11-XX11-091028101750-H5I5_BZDET?xid=RGVsaGkgR3ltcw==";"1"
321;"Measure Gym & Spa";"http://www.justdial.com/Delhi/Measure-Gym-Spa-<near>-Infornt-of-HEWO-socity-Huda-Complex-Gurgaon-Sector-56/011PXX11-XX11-100331124649-G9C8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
322;"Body Station Health Club";"http://www.justdial.com/Delhi/Body-Station-Health-Club-<near>-State-Bank-Colony-Near-Nanak-Piao-Gurudwara-G-T-Karnal-Road/011PK022621_BZDET?xid=RGVsaGkgR3ltcw==";"1"
323;"B FIT GYM & SPA";"http://www.justdial.com/Delhi/B-FIT-GYM-SPA-<near>-Opposite-mc-donnal-Model-Town-2/011PXX11-XX11-131231131542-Y3M3_BZDET?xid=RGVsaGkgR3ltcw==";"1"
325;"Gym Asia";"http://www.justdial.com/Delhi/Gym-Asia-<near>-Opp-D-block-Ashok-Vihar-I-Ashok-Vihar/011PXX11-XX11-150609162853-U1N4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
327;"Fitstop Gym";"http://www.justdial.com/Delhi/Fitstop-Gym-<near>-Huda-Market-Faridabad-Sector-21c/011PF011682_BZDET?xid=RGVsaGkgR3ltcw==";"1"
328;"DE Touch";"http://www.justdial.com/Delhi/DE-Touch-<near>-Opposite-HDFC-Bank-Krishna-Nagar/011PF007500_BZDET?xid=RGVsaGkgR3ltcw==";"1"
329;"Addiction Gym";"http://www.justdial.com/Delhi/Addiction-Gym-<near>-Opp-Bal-Bharti-public-school-Noida-Sector-25/011PXX11-XX11-100929105604-I2D1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
330;"Chander Fitness Centre";"http://www.justdial.com/Delhi/Chander-Fitness-Centre-<near>-Amar-Colony-Lajpat-Nagar-4-Lajpat-Nagar/011P1228508351B5U8Z1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
332;"Eden Gym";"http://www.justdial.com/Delhi/Eden-Gym-<near>-Adjoining-Aggarwal-Dharamshala-Model-Town/011PK031781_BZDET?xid=RGVsaGkgR3ltcw==";"1"
333;"K Rebound Health Club";"http://www.justdial.com/Delhi/K-Rebound-Health-Club-<near>-Chanderlok-Pitampura/011PXX11-XX11-140620154958-M7X6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
336;"Talwalkars Hi Fi";"http://www.justdial.com/Delhi/Talwalkars-Hi-Fi-<near>-Behind-Fortis-Hospital-Noida-Sector-62/011PXX11-XX11-110929133127-G9Q6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
337;"Baba Gang nath Swimming Pool &...";"http://www.justdial.com/Delhi/Baba-Gang-nath-Swimming-Pool-Gymnasium-<near>-Sec-14-Gurgaon-Sector-14/011PXX11-XX11-120615113147-V9R7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
338;"The Workout Gym & Fitness center";"http://www.justdial.com/Delhi/The-Workout-Gym-Fitness-center-<near>-Paschim-Vihar/011PXX11-XX11-130219124239-P8T3_BZDET?xid=RGVsaGkgR3ltcw==";"1"
339;"Burn gym and spa";"http://www.justdial.com/Delhi/Burn-gym-and-spa-<near>-Jaipuria-mall-Ahinsa-Khand-II-Indirapuram/011PXX11-XX11-140517162631-G4I7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
340;"country fitness";"http://www.justdial.com/Delhi/country-fitness-<near>-near-ever-bakes-Shalimar-Bagh-East/011PXX11-XX11-141124184538-G4F5_BZDET?xid=RGVsaGkgR3ltcw==";"1"
341;"HYPE gym";"http://www.justdial.com/Delhi/HYPE-gym-<near>-opposite-indian-bank-Mayur-Vihar-Phase-I/011PXX11-XX11-150704123348-M1J7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
342;"Galaxy His N Her Beauty Salon";"http://www.justdial.com/Delhi/Galaxy-His-N-Her-Beauty-Salon-<near>-Opposite-Crpf-School-Prashant-Vihar/011PK020267_BZDET?xid=RGVsaGkgR3ltcw==";"1"
344;"Metal Gym";"http://www.justdial.com/Delhi/Metal-Gym-<near>-West-Punjabi-Bagh/011PXX11-XX11-090825164545-Z9S5_BZDET?xid=RGVsaGkgR3ltcw==";"1"
347;"Yoga Ashram Swami Lal Ji";"http://www.justdial.com/Delhi/Yoga-Ashram-Swami-Lal-Ji-<near>-Near-Vasant-Place-Market-RK-Puram-Sector-6/011PXX11-XX11-130308185125-R9P5_BZDET?xid=RGVsaGkgR3ltcw==";"1"
348;"Q Doz Body Station";"http://www.justdial.com/Delhi/Q-Doz-Body-Station-<near>-Gujranwala-Town-3/011PXX11-XX11-140726153203-J9L1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
349;"Body Pedia Gym";"http://www.justdial.com/Delhi/Body-Pedia-Gym-<near>-Near-rice-bowl-East-Patel-Nagar/011PXX11-XX11-120913120956-Y8G6_BZDET?xid=RGVsaGkgR3ltcw==";"1"
351;"XtraFit Gym & Spa";"http://www.justdial.com/Delhi/XtraFit-Gym-Spa-<near>-Prashant-Vihar/011PXX11-XX11-111209125403-R1Z1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
352;"Olive Fitness Forever";"http://www.justdial.com/Delhi/Olive-Fitness-Forever-<near>-Opp-St-Parmanand-Hospital-Civil-Lines/011PXX11-XX11-110331143534-D4I1_BZDET?xid=RGVsaGkgR3ltcw==";"1"
353;"Myoplus Gym & Spa";"http://www.justdial.com/Delhi/Myoplus-Gym-Spa-<near>-OPP-crescent-public-school-Pitampura/011PXX11-XX11-140428162013-J2E8_BZDET?xid=RGVsaGkgR3ltcw==";"1"
354;"Proton Active";"http://www.justdial.com/delhi/Proton-Active-<near>-Bhogal/011PXX11-XX11-150120180826-A3I3_BZDET?xid=RGVsaGkgR3ltcw==";"1"
357;"Gym Plex";"http://www.justdial.com/Delhi/Gym-Plex-<near>-Neal-LAL-Market-And-Anubhav-Banquet-Vikaspuri/011PXX11-XX11-120712222441-D5I2_BZDET?xid=RGVsaGkgR3ltcw==";"1"
359;"Fitness First India PVT Limited";"http://www.justdial.com/Delhi/Fitness-First-India-PVT-Limited-<near>-Vasant-Kunj/011PXX11-XX11-110129152434-C1R3_BZDET?xid=RGVsaGkgR3ltcw==";"1"
360;"National Gym";"http://www.justdial.com/Delhi/National-Gym-<near>-Sangam-Vihar/011PXX11-XX11-100327165033-Y8J4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
361;"Works Out";"http://www.justdial.com/Delhi/Works-Out-<near>-Nr-Deep-Mkt-Ashok-Vihar/011PK040239_BZDET?xid=RGVsaGkgR3ltcw==";"1"
362;"KORE Gym";"http://www.justdial.com/Delhi/KORE-Gym-<near>-Behind-Green-Park-Market-Opp-Deer-Park-Gate-Green-Park/011PXX11-XX11-130312021502-N4L7_BZDET?xid=RGVsaGkgR3ltcw==";"1"
365;"Evost Fitness Gym And Spa";"http://www.justdial.com/Delhi/Evost-Fitness-Gym-And-Spa-<near>-mathura-road-Kalindi-Colony-Friends-Colony-East/011PXX11-XX11-150110180749-C2Z9_BZDET?xid=RGVsaGkgR3ltcw==";"1"
366;"Body Crunch";"http://www.justdial.com/Delhi/Body-Crunch-<near>-Nr-Kali-Mata-Mandir-Shakti-Ngr-Ext-Main-Rd-Ashok-Vihar/011PXX11-XX11-110817135737-H9J3_BZDET?xid=RGVsaGkgR3ltcw==";"1"
367;"Health Mantra";"http://www.justdial.com/Delhi/Health-Mantra-<near>-Next-to-Axis-Bank-Kirti-Nagar/011PXX11-XX11-130227141823-H7A4_BZDET?xid=RGVsaGkgR3ltcw==";"1"
